Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,61.040000915527344,61.36000061035156,60.70000076293945,61.09000015258789,55.111141204833984,13819300
2018-01-03,61.220001220703125,61.77000045776367,61.099998474121094,61.560001373291016,55.53514099121094,14203700
2018-01-04,61.97999954223633,63.04999923706055,61.90999984741211,62.33000183105469,56.22978591918945,18740500
2018-01-05,62.7599983215332,62.810001373291016,62.09000015258789,62.75,56.608673095703125,14217900
2018-01-08,62.65999984741211,62.72999954223633,61.939998626708984,62.040000915527344,55.968170166015625,15569400
2018-01-09,62.29999923706055,62.77000045776367,62.06999969482422,62.2599983215332,56.1666259765625,15766500
2018-01-10,62.47999954223633,63.400001525878906,62.36000061035156,63.119998931884766,56.942466735839844,18107500
2018-01-11,63.650001525878906,63.66999816894531,62.689998626708984,63.0099983215332,56.84322738647461,22075000
2018-01-12,63.20000076293945,63.400001525878906,62.04999923706055,62.54999923706055,56.428253173828125,25886100
2018-01-16,62.790000915527344,63.150001525878906,62.18000030517578,62.5,56.38314437866211,17907800
2018-01-17,62.849998474121094,64.04000091552734,62.4900016784668,63.880001068115234,57.62808609008789,23892900
2018-01-18,63.869998931884766,64.30999755859375,63.86000061035156,63.95000076293945,57.69123458862305,16305900
2018-01-19,64.1500015258789,64.26000213623047,63.83000183105469,64.22000122070312,57.934818267822266,16524000
2018-01-22,64.0,64.75,63.970001220703125,64.7300033569336,58.394893646240234,12245200
2018-01-23,64.30999755859375,64.8499984741211,64.22000122070312,64.48999786376953,58.17837905883789,12937100
2018-01-24,64.94999694824219,65.62999725341797,64.80000305175781,65.4800033569336,59.07149124145508,20180300
2018-01-25,65.69999694824219,65.8499984741211,65.4000015258789,65.6500015258789,59.224853515625,17568700
2018-01-26,65.88999938964844,66.04000091552734,65.25,65.93000030517578,59.477455139160156,16251900
2018-01-29,65.77999877929688,66.30999755859375,65.66000366210938,65.81999969482422,59.37822341918945,16105200
2018-01-30,65.43000030517578,65.93000030517578,65.27999877929688,65.27999877929688,58.89106750488281,16158900
2018-01-31,65.2699966430664,66.0999984741211,65.16000366210938,65.77999877929688,59.34212875366211,18147900
2018-02-01,65.37000274658203,66.08999633789062,65.05999755859375,65.51000213623047,59.45103454589844,15717600
2018-02-02,65.33000183105469,65.52999877929688,63.83000183105469,64.06999969482422,58.14421081542969,18905300
2018-02-05,58.70000076293945,59.88999938964844,57.5,58.15999984741211,52.78083038330078,103394400
2018-02-06,56.90999984741211,58.5,55.869998931884766,57.279998779296875,51.982215881347656,83076900
2018-02-07,56.939998626708984,58.119998931884766,56.75,57.540000915527344,52.21817398071289,45551000
2018-02-08,57.33000183105469,57.439998626708984,55.349998474121094,55.400001525878906,50.27609634399414,43569700
2018-02-09,56.13999938964844,56.540000915527344,54.720001220703125,56.130001068115234,50.938575744628906,48904600
2018-02-12,56.36000061035156,57.119998931884766,55.880001068115234,56.5,51.27436447143555,24401300
2018-02-13,56.060001373291016,58.09000015258789,55.95000076293945,58.0,52.63562774658203,24234200
2018-02-14,57.849998474121094,59.599998474121094,57.79999923706055,59.54999923706055,54.042266845703125,23681800
2018-02-15,59.81999969482422,60.099998474121094,59.150001525878906,60.02000045776367,54.46879959106445,22397300
